Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F)
BF38,-72.8316,41.3011,89,2001-05-13,0.02,52.4,68.1,83.7,53.9
BF38,-72.8316,41.3011,89,2001-05-14,0,43.9,55.6,67.2,35
BF38,-72.8316,41.3011,89,2001-05-15,0,47.8,57.8,67.8,36.3
BF38,-72.8316,41.3011,89,2001-05-16,0,51,58.7,66.4,38
BF38,-72.8316,41.3011,89,2001-05-17,0,47.2,53.1,59,46
BF38,-72.8316,41.3011,89,2001-05-18,0,52.3,56.4,60.6,47.4
BF38,-72.8316,41.3011,89,2001-05-19,0,54.1,56.5,58.9,51.5
BF38,-72.8316,41.3011,89,2001-05-20,0,50.9,63.4,76,53.2
BF38,-72.8316,41.3011,89,2001-05-21,0,49.7,57.3,64.8,48
BF38,-72.8316,41.3011,89,2001-05-22,0.63,52.3,57.4,62.4,54
BF38,-72.8316,41.3011,89,2001-05-23,1.01,56,58.2,60.4,57.3
BF38,-72.8316,41.3011,89,2001-05-24,0.84,54.5,57,59.5,55.8
BF38,-72.8316,41.3011,89,2001-05-25,0.49,51.1,56.3,61.6,55
BF38,-72.8316,41.3011,89,2001-05-26,0.41,51.7,55,58.3,50.8
BF38,-72.8316,41.3011,89,2001-05-27,0.99,54.2,57.3,60.3,57.1
BF38,-72.8316,41.3011,89,2001-05-28,0.07,56.3,62,67.7,58.5
BF38,-72.8316,41.3011,89,2001-05-29,0.22,51.1,59.9,68.7,53.6
BF38,-72.8316,41.3011,89,2001-05-30,0.06,47.7,59.4,71.2,52
BF38,-72.8316,41.3011,89,2001-05-31,0.02,44.5,53.4,62.3,36.3
,,,,,,,,,
BH19,-72.9,41.9661,1076,2001-05-01,0,40.2,58,75.8,31.4
BH19,-72.9,41.9661,1076,2001-05-02,0,48.9,66.8,84.7,40.1
BH19,-72.9,41.9661,1076,2001-05-03,0,52.3,70.3,88.4,44
BH19,-72.9,41.9661,1076,2001-05-04,0,53.3,70.9,88.5,50.1
BH19,-72.9,41.9661,1076,2001-05-05,0,52.3,70,87.7,49.1
BH19,-72.9,41.9661,1076,2001-05-06,0,34.3,51.6,69,32.2
BH19,-72.9,41.9661,1076,2001-05-07,0,25.8,45,64.2,24.8
BH19,-72.9,41.9661,1076,2001-05-08,0,28.6,47.7,66.8,22
BH19,-72.9,41.9661,1076,2001-05-09,0,36.1,53.3,70.5,35.7
BH19,-72.9,41.9661,1076,2001-05-10,0,43.1,58.8,74.6,44.6
BH19,-72.9,41.9661,1076,2001-05-11,0,46.2,62.7,79.2,40.3
BH19,-72.9,41.9661,1076,2001-05-12,0,50.7,67.3,83.9,46.4
BH19,-72.9,41.9661,1076,2001-05-13,0.21,45.3,64.4,83.5,49.4
BH19,-72.9,41.9661,1076,2001-05-14,0,35.9,49.5,63.2,28.8
BH19,-72.9,41.9661,1076,2001-05-15,0,39.9,52.5,65.2,31.9
BH19,-72.9,41.9661,1076,2001-05-16,0.02,42,52.3,62.5,33.2
BH19,-72.9,41.9661,1076,2001-05-17,0,43.3,50.3,57.4,41
BH19,-72.9,41.9661,1076,2001-05-18,0,46.3,53.8,61.3,43.1
BH19,-72.9,41.9661,1076,2001-05-19,0,49.1,53.1,57.1,48.3
BH19,-72.9,41.9661,1076,2001-05-20,0,46,60.2,74.4,46.6
BH19,-72.9,41.9661,1076,2001-05-21,0,44.9,57.8,70.7,44.2
BH19,-72.9,41.9661,1076,2001-05-22,0.54,50,58.7,67.5,48.8
BH19,-72.9,41.9661,1076,2001-05-23,1.1,50.7,54.1,57.4,52.3
BH19,-72.9,41.9661,1076,2001-05-24,1.2,49.3,54.2,59.2,52.4
BH19,-72.9,41.9661,1076,2001-05-25,0.59,45.5,52.2,58.9,48.3
